,age_end,age_start,education_state,ethnicity,mean_value,sex,year_end,year_start
12109,10,9,Other Secondary Cert,CHI,0.0,Female,2012,2011
12110,11,10,Other Secondary Cert,CHI,0.0,Female,2012,2011
12111,12,11,Other Secondary Cert,CHI,0.0,Female,2012,2011
12112,13,12,Other Secondary Cert,CHI,0.0,Female,2012,2011
12113,14,13,Other Secondary Cert,CHI,0.0,Female,2012,2011
12114,15,14,Other Secondary Cert,CHI,0.0,Female,2012,2011
12115,16,15,Other Secondary Cert,CHI,0.0,Female,2012,2011
12116,17,16,Other Secondary Cert,CHI,0.0,Female,2012,2011
12117,18,17,Other Secondary Cert,CHI,0.0,Female,2012,2011
12118,19,18,Other Secondary Cert,CHI,0.0,Female,2012,2011
12119,20,19,Other Secondary Cert,CHI,0.0,Female,2012,2011
12120,21,20,Other Secondary Cert,CHI,0.0,Female,2012,2011
12121,22,21,Other Secondary Cert,CHI,0.0,Female,2012,2011
12122,23,22,Other Secondary Cert,CHI,0.0,Female,2012,2011
12123,24,23,Other Secondary Cert,CHI,0.0,Female,2012,2011
12124,25,24,Other Secondary Cert,CHI,0.0,Female,2012,2011
12125,26,25,Other Secondary Cert,CHI,0.0,Female,2012,2011
12126,27,26,Other Secondary Cert,CHI,0.0,Female,2012,2011
12127,28,27,Other Secondary Cert,CHI,0.0,Female,2012,2011
12128,29,28,Other Secondary Cert,CHI,0.0,Female,2012,2011
12129,30,29,Other Secondary Cert,CHI,0.0,Female,2012,2011
12130,31,30,Other Secondary Cert,CHI,0.0,Female,2012,2011
12131,32,31,Other Secondary Cert,CHI,0.0,Female,2012,2011
12132,33,32,Other Secondary Cert,CHI,0.0,Female,2012,2011
12133,34,33,Other Secondary Cert,CHI,0.0,Female,2012,2011
12134,35,34,Other Secondary Cert,CHI,0.0,Female,2012,2011
12135,36,35,Other Secondary Cert,CHI,0.0,Female,2012,2011
12136,37,36,Other Secondary Cert,CHI,0.0,Female,2012,2011
12137,38,37,Other Secondary Cert,CHI,0.0,Female,2012,2011
12138,39,38,Other Secondary Cert,CHI,0.0,Female,2012,2011
12139,40,39,Other Secondary Cert,CHI,0.0,Female,2012,2011
12140,41,40,Other Secondary Cert,CHI,0.0,Female,2012,2011
12141,42,41,Other Secondary Cert,CHI,0.0,Female,2012,2011
12142,43,42,Other Secondary Cert,CHI,0.0,Female,2012,2011
12143,44,43,Other Secondary Cert,CHI,0.0,Female,2012,2011
12144,45,44,Other Secondary Cert,CHI,0.0,Female,2012,2011
12145,46,45,Other Secondary Cert,CHI,0.0,Female,2012,2011
12146,47,46,Other Secondary Cert,CHI,0.0,Female,2012,2011
12147,48,47,Other Secondary Cert,CHI,0.0,Female,2012,2011
12148,49,48,Other Secondary Cert,CHI,0.0,Female,2012,2011
12149,50,49,Other Secondary Cert,CHI,0.0,Female,2012,2011
12150,51,50,Other Secondary Cert,CHI,0.0,Female,2012,2011
12151,52,51,Other Secondary Cert,CHI,0.0,Female,2012,2011
12152,53,52,Other Secondary Cert,CHI,0.0,Female,2012,2011
12153,54,53,Other Secondary Cert,CHI,0.0,Female,2012,2011
12154,55,54,Other Secondary Cert,CHI,0.0,Female,2012,2011
12155,56,55,Other Secondary Cert,CHI,0.0,Female,2012,2011
12156,57,56,Other Secondary Cert,CHI,0.0,Female,2012,2011
12157,58,57,Other Secondary Cert,CHI,0.0,Female,2012,2011
12158,59,58,Other Secondary Cert,CHI,0.0,Female,2012,2011
12159,60,59,Other Secondary Cert,CHI,0.0,Female,2012,2011
12160,61,60,Other Secondary Cert,CHI,0.0,Female,2012,2011
12161,62,61,Other Secondary Cert,CHI,0.0,Female,2012,2011
12162,63,62,Other Secondary Cert,CHI,0.0,Female,2012,2011
12163,64,63,Other Secondary Cert,CHI,0.0,Female,2012,2011
12164,65,64,Other Secondary Cert,CHI,0.0,Female,2012,2011
12165,66,65,Other Secondary Cert,CHI,0.0,Female,2012,2011
12166,67,66,Other Secondary Cert,CHI,0.0,Female,2012,2011
12167,68,67,Other Secondary Cert,CHI,0.0,Female,2012,2011
12168,69,68,Other Secondary Cert,CHI,0.0,Female,2012,2011
12169,70,69,Other Secondary Cert,CHI,0.0,Female,2012,2011
12170,71,70,Other Secondary Cert,CHI,0.0,Female,2012,2011
12171,72,71,Other Secondary Cert,CHI,0.0,Female,2012,2011
12172,73,72,Other Secondary Cert,CHI,0.0,Female,2012,2011
12173,74,73,Other Secondary Cert,CHI,0.0,Female,2012,2011
12174,75,74,Other Secondary Cert,CHI,0.0,Female,2012,2011
12175,76,75,Other Secondary Cert,CHI,0.0,Female,2012,2011
12176,77,76,Other Secondary Cert,CHI,0.0,Female,2012,2011
12177,78,77,Other Secondary Cert,CHI,0.0,Female,2012,2011
12178,79,78,Other Secondary Cert,CHI,0.0,Female,2012,2011
12179,80,79,Other Secondary Cert,CHI,0.0,Female,2012,2011
12180,81,80,Other Secondary Cert,CHI,0.0,Female,2012,2011
12181,82,81,Other Secondary Cert,CHI,0.0,Female,2012,2011
12182,83,82,Other Secondary Cert,CHI,0.0,Female,2012,2011
12183,84,83,Other Secondary Cert,CHI,0.0,Female,2012,2011
12184,85,84,Other Secondary Cert,CHI,0.0,Female,2012,2011
12185,86,85,Other Secondary Cert,CHI,0.0,Female,2012,2011
12186,87,86,Other Secondary Cert,CHI,0.0,Female,2012,2011
12187,88,87,Other Secondary Cert,CHI,0.0,Female,2012,2011
12188,89,88,Other Secondary Cert,CHI,0.0,Female,2012,2011
12189,90,89,Other Secondary Cert,CHI,0.0,Female,2012,2011
12190,91,90,Other Secondary Cert,CHI,0.0,Female,2012,2011
12191,92,91,Other Secondary Cert,CHI,0.0,Female,2012,2011
12192,93,92,Other Secondary Cert,CHI,0.0,Female,2012,2011
12193,94,93,Other Secondary Cert,CHI,0.0,Female,2012,2011
12194,95,94,Other Secondary Cert,CHI,0.0,Female,2012,2011
12195,96,95,Other Secondary Cert,CHI,0.0,Female,2012,2011
12196,97,96,Other Secondary Cert,CHI,0.0,Female,2012,2011
12197,98,97,Other Secondary Cert,CHI,0.0,Female,2012,2011
12198,99,98,Other Secondary Cert,CHI,0.0,Female,2012,2011
12199,100,99,Other Secondary Cert,CHI,0.0,Female,2012,2011
12200,1,0,Standard/Lower,CHI,0.0,Male,2012,2011
12201,2,1,Standard/Lower,CHI,0.0,Male,2012,2011
12202,3,2,Standard/Lower,CHI,0.0,Male,2012,2011
12203,4,3,Standard/Lower,CHI,0.0,Male,2012,2011
12204,5,4,Standard/Lower,CHI,0.0,Male,2012,2011
12205,6,5,Standard/Lower,CHI,0.0,Male,2012,2011
12206,7,6,Standard/Lower,CHI,0.0,Male,2012,2011
12207,8,7,Standard/Lower,CHI,0.0,Male,2012,2011
12208,9,8,Standard/Lower,CHI,0.0,Male,2012,2011
12209,10,9,Standard/Lower,CHI,0.0,Male,2012,2011
12210,11,10,Standard/Lower,CHI,0.0,Male,2012,2011
12211,12,11,Standard/Lower,CHI,0.0,Male,2012,2011
12212,13,12,Standard/Lower,CHI,0.0,Male,2012,2011
12213,14,13,Standard/Lower,CHI,0.0,Male,2012,2011
12214,15,14,Standard/Lower,CHI,0.0,Male,2012,2011
12215,16,15,Standard/Lower,CHI,0.0,Male,2012,2011
12216,17,16,Standard/Lower,CHI,0.0,Male,2012,2011
12217,18,17,Standard/Lower,CHI,0.0,Male,2012,2011
12218,19,18,Standard/Lower,CHI,0.0,Male,2012,2011
12219,20,19,Standard/Lower,CHI,0.0,Male,2012,2011
12220,21,20,Standard/Lower,CHI,0.0,Male,2012,2011
12221,22,21,Standard/Lower,CHI,0.0,Male,2012,2011
12222,23,22,Standard/Lower,CHI,0.0,Male,2012,2011
12223,24,23,Standard/Lower,CHI,0.0,Male,2012,2011
12224,25,24,Standard/Lower,CHI,0.0,Male,2012,2011
12225,26,25,Standard/Lower,CHI,0.0,Male,2012,2011
12226,27,26,Standard/Lower,CHI,0.0,Male,2012,2011
12227,28,27,Standard/Lower,CHI,0.0,Male,2012,2011
12228,29,28,Standard/Lower,CHI,0.0,Male,2012,2011
12229,30,29,Standard/Lower,CHI,0.0,Male,2012,2011
12230,31,30,Standard/Lower,CHI,0.0,Male,2012,2011
12231,32,31,Standard/Lower,CHI,0.0,Male,2012,2011
12232,33,32,Standard/Lower,CHI,0.0,Male,2012,2011
12233,34,33,Standard/Lower,CHI,0.0,Male,2012,2011
12234,35,34,Standard/Lower,CHI,0.0,Male,2012,2011
12235,36,35,Standard/Lower,CHI,0.0,Male,2012,2011
12236,37,36,Standard/Lower,CHI,0.0,Male,2012,2011
12237,38,37,Standard/Lower,CHI,0.0,Male,2012,2011
12238,39,38,Standard/Lower,CHI,0.0,Male,2012,2011
12239,40,39,Standard/Lower,CHI,0.0,Male,2012,2011
12240,41,40,Standard/Lower,CHI,0.0,Male,2012,2011
12241,42,41,Standard/Lower,CHI,0.0,Male,2012,2011
12242,43,42,Standard/Lower,CHI,0.0,Male,2012,2011
12243,44,43,Standard/Lower,CHI,0.0,Male,2012,2011
12244,45,44,Standard/Lower,CHI,0.0,Male,2012,2011
12245,46,45,Standard/Lower,CHI,0.0,Male,2012,2011
12246,47,46,Standard/Lower,CHI,0.0,Male,2012,2011
12247,48,47,Standard/Lower,CHI,0.0,Male,2012,2011
12248,49,48,Standard/Lower,CHI,0.0,Male,2012,2011
12249,50,49,Standard/Lower,CHI,0.0,Male,2012,2011
12250,51,50,Standard/Lower,CHI,0.0,Male,2012,2011
12251,52,51,Standard/Lower,CHI,0.0,Male,2012,2011
12252,53,52,Standard/Lower,CHI,0.0,Male,2012,2011
12253,54,53,Standard/Lower,CHI,0.0,Male,2012,2011
12254,55,54,Standard/Lower,CHI,0.0,Male,2012,2011
12255,56,55,Standard/Lower,CHI,0.0,Male,2012,2011
12256,57,56,Standard/Lower,CHI,0.0,Male,2012,2011
12257,58,57,Standard/Lower,CHI,0.0,Male,2012,2011
12258,59,58,Standard/Lower,CHI,0.0,Male,2012,2011
12259,60,59,Standard/Lower,CHI,0.0,Male,2012,2011
12260,61,60,Standard/Lower,CHI,0.0,Male,2012,2011
12261,62,61,Standard/Lower,CHI,0.0,Male,2012,2011
12262,63,62,Standard/Lower,CHI,0.0,Male,2012,2011
12263,64,63,Standard/Lower,CHI,0.0,Male,2012,2011
12264,65,64,Standard/Lower,CHI,0.0,Male,2012,2011
12265,66,65,Standard/Lower,CHI,0.0,Male,2012,2011
12266,67,66,Standard/Lower,CHI,0.0,Male,2012,2011
12267,68,67,Standard/Lower,CHI,0.0,Male,2012,2011
12268,69,68,Standard/Lower,CHI,0.0,Male,2012,2011
12269,70,69,Standard/Lower,CHI,0.0,Male,2012,2011
12270,71,70,Standard/Lower,CHI,0.0,Male,2012,2011
12271,72,71,Standard/Lower,CHI,0.0,Male,2012,2011
12272,73,72,Standard/Lower,CHI,0.0,Male,2012,2011
12273,74,73,Standard/Lower,CHI,0.0,Male,2012,2011
12274,75,74,Standard/Lower,CHI,0.0,Male,2012,2011
12275,76,75,Standard/Lower,CHI,0.0,Male,2012,2011
12276,77,76,Standard/Lower,CHI,0.0,Male,2012,2011
12277,78,77,Standard/Lower,CHI,0.0,Male,2012,2011
12278,79,78,Standard/Lower,CHI,0.0,Male,2012,2011
12279,80,79,Standard/Lower,CHI,0.0,Male,2012,2011
12280,81,80,Standard/Lower,CHI,0.0,Male,2012,2011
12281,82,81,Standard/Lower,CHI,0.0,Male,2012,2011
12282,83,82,Standard/Lower,CHI,0.0,Male,2012,2011
12283,84,83,Standard/Lower,CHI,0.0,Male,2012,2011
12284,85,84,Standard/Lower,CHI,0.0,Male,2012,2011
12285,86,85,Standard/Lower,CHI,0.0,Male,2012,2011
12286,87,86,Standard/Lower,CHI,0.0,Male,2012,2011
12287,88,87,Standard/Lower,CHI,0.0,Male,2012,2011
12288,89,88,Standard/Lower,CHI,0.0,Male,2012,2011
12289,90,89,Standard/Lower,CHI,0.0,Male,2012,2011
12290,91,90,Standard/Lower,CHI,0.0,Male,2012,2011
12291,92,91,Standard/Lower,CHI,0.0,Male,2012,2011
12292,93,92,Standard/Lower,CHI,0.0,Male,2012,2011
12293,94,93,Standard/Lower,CHI,0.0,Male,2012,2011
12294,95,94,Standard/Lower,CHI,0.0,Male,2012,2011
12295,96,95,Standard/Lower,CHI,0.0,Male,2012,2011
12296,97,96,Standard/Lower,CHI,0.0,Male,2012,2011
12297,98,97,Standard/Lower,CHI,0.0,Male,2012,2011
12298,99,98,Standard/Lower,CHI,0.0,Male,2012,2011
12299,100,99,Standard/Lower,CHI,0.0,Male,2012,2011
12300,1,0,Standard/Lower,CHI,1.0,Female,2012,2011
12301,2,1,Standard/Lower,CHI,0.0,Female,2012,2011
12302,3,2,Standard/Lower,CHI,0.0,Female,2012,2011
12303,4,3,Standard/Lower,CHI,0.0,Female,2012,2011
12304,5,4,Standard/Lower,CHI,0.0,Female,2012,2011
12305,6,5,Standard/Lower,CHI,0.0,Female,2012,2011
12306,7,6,Standard/Lower,CHI,0.0,Female,2012,2011
12307,8,7,Standard/Lower,CHI,0.0,Female,2012,2011
12308,9,8,Standard/Lower,CHI,0.0,Female,2012,2011
12309,10,9,Standard/Lower,CHI,0.0,Female,2012,2011
12310,11,10,Standard/Lower,CHI,0.0,Female,2012,2011
12311,12,11,Standard/Lower,CHI,0.0,Female,2012,2011
12312,13,12,Standard/Lower,CHI,0.0,Female,2012,2011
12313,14,13,Standard/Lower,CHI,0.0,Female,2012,2011
12314,15,14,Standard/Lower,CHI,0.0,Female,2012,2011
12315,16,15,Standard/Lower,CHI,0.0,Female,2012,2011
12316,17,16,Standard/Lower,CHI,0.0,Female,2012,2011
12317,18,17,Standard/Lower,CHI,0.0,Female,2012,2011
12318,19,18,Standard/Lower,CHI,0.0,Female,2012,2011
12319,20,19,Standard/Lower,CHI,0.0,Female,2012,2011
12320,21,20,Standard/Lower,CHI,0.0,Female,2012,2011
12321,22,21,Standard/Lower,CHI,0.0,Female,2012,2011
12322,23,22,Standard/Lower,CHI,0.0,Female,2012,2011
12323,24,23,Standard/Lower,CHI,0.0,Female,2012,2011
12324,25,24,Standard/Lower,CHI,0.0,Female,2012,2011
12325,26,25,Standard/Lower,CHI,0.0,Female,2012,2011
12326,27,26,Standard/Lower,CHI,0.0,Female,2012,2011
12327,28,27,Standard/Lower,CHI,0.0,Female,2012,2011
12328,29,28,Standard/Lower,CHI,0.0,Female,2012,2011
12329,30,29,Standard/Lower,CHI,0.0,Female,2012,2011
12330,31,30,Standard/Lower,CHI,0.0,Female,2012,2011
12331,32,31,Standard/Lower,CHI,0.0,Female,2012,2011
12332,33,32,Standard/Lower,CHI,0.0,Female,2012,2011
12333,34,33,Standard/Lower,CHI,0.0,Female,2012,2011
12334,35,34,Standard/Lower,CHI,0.0,Female,2012,2011
12335,36,35,Standard/Lower,CHI,0.0,Female,2012,2011
12336,37,36,Standard/Lower,CHI,0.0,Female,2012,2011
12337,38,37,Standard/Lower,CHI,0.0,Female,2012,2011
12338,39,38,Standard/Lower,CHI,0.0,Female,2012,2011
12339,40,39,Standard/Lower,CHI,0.0,Female,2012,2011
12340,41,40,Standard/Lower,CHI,0.0,Female,2012,2011
12341,42,41,Standard/Lower,CHI,0.0,Female,2012,2011
12342,43,42,Standard/Lower,CHI,0.0,Female,2012,2011
12343,44,43,Standard/Lower,CHI,0.0,Female,2012,2011
12344,45,44,Standard/Lower,CHI,0.0,Female,2012,2011
12345,46,45,Standard/Lower,CHI,0.0,Female,2012,2011
12346,47,46,Standard/Lower,CHI,0.0,Female,2012,2011
12347,48,47,Standard/Lower,CHI,0.0,Female,2012,2011
12348,49,48,Standard/Lower,CHI,0.0,Female,2012,2011
12349,50,49,Standard/Lower,CHI,0.0,Female,2012,2011
12350,51,50,Standard/Lower,CHI,0.0,Female,2012,2011
12351,52,51,Standard/Lower,CHI,0.0,Female,2012,2011
12352,53,52,Standard/Lower,CHI,0.0,Female,2012,2011
12353,54,53,Standard/Lower,CHI,0.0,Female,2012,2011
12354,55,54,Standard/Lower,CHI,0.0,Female,2012,2011
12355,56,55,Standard/Lower,CHI,0.0,Female,2012,2011
12356,57,56,Standard/Lower,CHI,0.0,Female,2012,2011
12357,58,57,Standard/Lower,CHI,0.0,Female,2012,2011
12358,59,58,Standard/Lower,CHI,0.0,Female,2012,2011
12359,60,59,Standard/Lower,CHI,0.0,Female,2012,2011
12360,61,60,Standard/Lower,CHI,0.0,Female,2012,2011
12361,62,61,Standard/Lower,CHI,0.0,Female,2012,2011
12362,63,62,Standard/Lower,CHI,0.0,Female,2012,2011
12363,64,63,Standard/Lower,CHI,0.0,Female,2012,2011
12364,65,64,Standard/Lower,CHI,0.0,Female,2012,2011
12365,66,65,Standard/Lower,CHI,0.0,Female,2012,2011
12366,67,66,Standard/Lower,CHI,0.0,Female,2012,2011
12367,68,67,Standard/Lower,CHI,0.0,Female,2012,2011
12368,69,68,Standard/Lower,CHI,0.0,Female,2012,2011
12369,70,69,Standard/Lower,CHI,0.0,Female,2012,2011
12370,71,70,Standard/Lower,CHI,0.0,Female,2012,2011
12371,72,71,Standard/Lower,CHI,0.0,Female,2012,2011
12372,73,72,Standard/Lower,CHI,0.0,Female,2012,2011
12373,74,73,Standard/Lower,CHI,0.0,Female,2012,2011
12374,75,74,Standard/Lower,CHI,0.0,Female,2012,2011
12375,76,75,Standard/Lower,CHI,0.0,Female,2012,2011
12376,77,76,Standard/Lower,CHI,0.0,Female,2012,2011
12377,78,77,Standard/Lower,CHI,0.0,Female,2012,2011
12378,79,78,Standard/Lower,CHI,0.0,Female,2012,2011
12379,80,79,Standard/Lower,CHI,0.0,Female,2012,2011
12380,81,80,Standard/Lower,CHI,0.0,Female,2012,2011
12381,82,81,Standard/Lower,CHI,0.0,Female,2012,2011
12382,83,82,Standard/Lower,CHI,0.0,Female,2012,2011
12383,84,83,Standard/Lower,CHI,0.0,Female,2012,2011
12384,85,84,Standard/Lower,CHI,0.0,Female,2012,2011
12385,86,85,Standard/Lower,CHI,0.0,Female,2012,2011
12386,87,86,Standard/Lower,CHI,0.0,Female,2012,2011
12387,88,87,Standard/Lower,CHI,0.0,Female,2012,2011
12388,89,88,Standard/Lower,CHI,0.0,Female,2012,2011
12389,90,89,Standard/Lower,CHI,0.0,Female,2012,2011
12390,91,90,Standard/Lower,CHI,0.0,Female,2012,2011
12391,92,91,Standard/Lower,CHI,0.0,Female,2012,2011
12392,93,92,Standard/Lower,CHI,0.0,Female,2012,2011
12393,94,93,Standard/Lower,CHI,0.0,Female,2012,2011
12394,95,94,Standard/Lower,CHI,0.0,Female,2012,2011
12395,96,95,Standard/Lower,CHI,0.0,Female,2012,2011
12396,97,96,Standard/Lower,CHI,0.0,Female,2012,2011
12397,98,97,Standard/Lower,CHI,0.0,Female,2012,2011
12398,99,98,Standard/Lower,CHI,0.0,Female,2012,2011
12399,100,99,Standard/Lower,CHI,0.0,Female,2012,2011
12400,1,0,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12401,2,1,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12402,3,2,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12403,4,3,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12404,5,4,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12405,6,5,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12406,7,6,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12407,8,7,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12408,9,8,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12409,10,9,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12410,11,10,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12411,12,11,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12412,13,12,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12413,14,13,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12414,15,14,Teaching (Non-PGCE),CHI,0.0,Male,2012,2011
12415,16,15,Teaching (Non-PGCE),CHI,1.75,Male,2012,2011
12416,17,16,Teaching (Non-PGCE),CHI,1.603383025389036,Male,2012,2011
12417,18,17,Teaching (Non-PGCE),CHI,1.4690497863461132,Male,2012,2011
12418,19,18,Teaching (Non-PGCE),CHI,1.3459711376449983,Male,2012,2011
12419,20,19,Teaching (Non-PGCE),CHI,1.2332041570077483,Male,2012,2011
12420,21,20,Teaching (Non-PGCE),CHI,1.1298849212488111,Male,2012,2011
12421,22,21,Teaching (Non-PGCE),CHI,1.0352218876419264,Male,2012,2011
12422,23,22,Teaching (Non-PGCE),CHI,0.9484898298035774,Male,2012,2011
12423,24,23,Teaching (Non-PGCE),CHI,0.8690242816349667,Male,2012,2011
12424,25,24,Teaching (Non-PGCE),CHI,0.7962164467568037,Male,2012,2011
12425,26,25,Teaching (Non-PGCE),CHI,0.7295085344373897,Male,2012,2011
12426,27,26,Teaching (Non-PGCE),CHI,0.6683894862819105,Male,2012,2011
12427,28,27,Teaching (Non-PGCE),CHI,0.6123910609445218,Male,2012,2011
12428,29,28,Teaching (Non-PGCE),CHI,0.5610842468676737,Male,2012,2011
12429,30,29,Teaching (Non-PGCE),CHI,0.5140759755661823,Male,2012,2011
12430,31,30,Teaching (Non-PGCE),CHI,0.4710061102760718,Male,2012,2011
12431,32,31,Teaching (Non-PGCE),CHI,0.43154468689781134,Male,2012,2011
12432,33,32,Teaching (Non-PGCE),CHI,0.395389386096444,Male,2012,2011
12433,34,33,Teaching (Non-PGCE),CHI,0.3622632171920172,Male,2012,2011
12434,35,34,Teaching (Non-PGCE),CHI,0.33191239609628664,Male,2012,2011
12435,36,35,Teaching (Non-PGCE),CHI,0.30410440103827896,Male,2012,2011
12436,37,36,Teaching (Non-PGCE),CHI,0.278626191183358,Male,2012,2011
12437,38,37,Teaching (Non-PGCE),CHI,0.25528257449839786,Male,2012,2011
12438,39,38,Teaching (Non-PGCE),CHI,0.2338947123590532,Male,2012,2011
12439,40,39,Teaching (Non-PGCE),CHI,0.21429874944271834,Male,2012,2011
12440,41,40,Teaching (Non-PGCE),CHI,0.19634455841060156,Male,2012,2011
12441,42,41,Teaching (Non-PGCE),CHI,0.17989458976175118,Male,2012,2011
12442,43,42,Teaching (Non-PGCE),CHI,0.1648228180476092,Male,2012,2011
12443,44,43,Teaching (Non-PGCE),CHI,0.15101377637389835,Male,2012,2011
12444,45,44,Teaching (Non-PGCE),CHI,0.13836167179303113,Male,2012,2011
12445,46,45,Teaching (Non-PGCE),CHI,0.12676957480994006,Male,2012,2011
12446,47,46,Teaching (Non-PGCE),CHI,0.1161486767920248,Male,2012,2011
12447,48,47,Teaching (Non-PGCE),CHI,0.10641760959413143,Male,2012,2011
12448,49,48,Teaching (Non-PGCE),CHI,0.09750182218611868,Male,2012,2011
12449,50,49,Teaching (Non-PGCE),CHI,0.08933300950727019,Male,2012,2011
12450,51,50,Teaching (Non-PGCE),CHI,0.08184858917192822,Male,2012,2011
12451,52,51,Teaching (Non-PGCE),CHI,0.07499122201732032,Male,2012,2011
12452,53,52,Teaching (Non-PGCE),CHI,0.06870837282042969,Male,2012,2011
12453,54,53,Teaching (Non-PGCE),CHI,0.06295190781850189,Male,2012,2011
12454,55,54,Teaching (Non-PGCE),CHI,0.05767772594973785,Male,2012,2011
12455,56,55,Teaching (Non-PGCE),CHI,0.052845420989057375,Male,2012,2011
12456,57,56,Teaching (Non-PGCE),CHI,0.04841797199050976,Male,2012,2011
12457,58,57,Teaching (Non-PGCE),CHI,0.044361459664768656,Male,2012,2011
12458,59,58,Teaching (Non-PGCE),CHI,0.04064480651884024,Male,2012,2011
12459,60,59,Teaching (Non-PGCE),CHI,0.03723953876716005,Male,2012,2011
12460,61,60,Teaching (Non-PGCE),CHI,0.03411956819004649,Male,2012,2011
12461,62,61,Teaching (Non-PGCE),CHI,0.031260992268299564,Male,2012,2011
12462,63,62,Teaching (Non-PGCE),CHI,0.02864191106274825,Male,2012,2011
12463,64,63,Teaching (Non-PGCE),CHI,0.026242259435835986,Male,2012,2011
12464,65,64,Teaching (Non-PGCE),CHI,0.02404365332987125,Male,2012,2011
12465,66,65,Teaching (Non-PGCE),CHI,0.022029248924259497,Male,2012,2011
12466,67,66,Teaching (Non-PGCE),CHI,0.02018361359270134,Male,2012,2011
12467,68,67,Teaching (Non-PGCE),CHI,0.018492607671742142,Male,2012,2011
12468,69,68,Teaching (Non-PGCE),CHI,0.016943276134885946,Male,2012,2011
